# Pathway	Sample_S24761_CC_CRC698_FE_DNA_DIA	Sample_S24770_CC_CRC669_FE_DNA_DIA	Sample_S24951_CC_CRC673_FE_DNA_DIA	Sample_S24763_CC_CRC703_FE_DNA_DIA	Sample_S24768_CC_CRC706_FE_DNA_DIA	Sample_S24764_CC_CRC710_FE_DNA_DIA	Sample_S24699_CC_CRC639_FE_DNA_DIA	Sample_S24702_CC_CRC645_FE_DNA_DIA	Sample_S24704_CC_CRC692_FE_DNA_DIA	Sample_S24947_CC_CRC695_FE_DNA_DIA	Sample_S24762_CC_CRC708_FE_DNA_DIA	CC_CRC752_FE_DNA_DIA	CC_CRC759_FE_DNA_DIA	CC_CRC760_FE_DNA_DIA	Sample_S24757_CC_P151_FE_DNA_DIA	Sample_S24938_CC_P155_FE_DNA_DIA	Sample_S24948_CC_P122_FE_DNA_DIA	Sample_S24936_CC_P127_FE_DNA_DIA	Sample_S24748_CC_P130_FE_DNA_DIA	Sample_S24749_CC_P132_FE_DNA_DIA	Sample_S24750_CC_P133_FE_DNA_DIA	Sample_S24751_CC_P134_FE_DNA_DIA	Sample_S24752_CC_P138_FE_DNA_DIA	Sample_S24753_CC_P140_FE_DNA_DIA	Sample_S24754_CC_P143_FE_DNA_DIA	Sample_S24755_CC_P149_FE_DNA_DIA	Sample_S24758_CC_P160_FE_DNA_DIA	Sample_S24694_CC_CRC627_FE_DNA_DIA	Sample_S24695_CC_CRC633_FE_DNA_DIA	Sample_S24696_CC_CRC634_FE_DNA_DIA	Sample_S24697_CC_CRC635_FE_DNA_DIA	Sample_S24698_CC_CRC638_FE_DNA_DIA	Sample_S24700_CC_CRC641_FE_DNA_DIA	Sample_S24701_CC_CRC642_FE_DNA_DIA	Sample_S24703_CC_CRC652_FE_DNA_DIA	Sample_S24766_CC_CRC671_FE_DNA_DIA	Sample_S24767_CC_CRC691_FE_DNA_DIA	Sample_S24705_CC_CRC693_FE_DNA_DIA	Sample_S24765_CC_CRC694_FE_DNA_DIA	CC_CRC757_FE_DNA_DIA	CC_CRC761_FE_DNA_DIA	Sample_S24742_CC_P118_FE_DNA_DIA	Sample_S24743_CC_P119_FE_DNA_DIA	Sample_S24744_CC_P120_FE_DNA_DIA	Sample_S24745_CC_P126_FE_DNA_DIA	Sample_S24746_CC_P128_FE_DNA_DIA	Sample_S24756_CC_P150_FE_DNA_DIA	Sample_S24769_CC_P154_FE_DNA_DIA	Sample_S24939_CC_P158_FE_DNA_DIA	Sample_S24759_CC_P161_FE_DNA_DIA	Sample_S24760_CC_P162_FE_DNA_DIA	Sample_S24940_CC_P163_FE_DNA_DIA	Sample_S24949_CC_P166_FE_DNA_DIA	Sample_S24795_CC_P177_FE_DNA_DIA	CC_P181_DNA_DIA	Sample_S24950_CC_CRC707_FE_DNA_DIA	Sample_S24937_CC_P145_FE_DNA_DIA	Sample_S24717_CC_IK25_FE_DNA_DIA	Sample_S24787_CC_IK64_FE_DNA_DIA	CC_IK105_FE_DNA_DIA	Sample_S24712_CC_IK2_FE_DNA_DIA	Sample_S24711_CC_IK19_FE_DNA_DIA	Sample_S24793_CC_IK73_FE_DNA_DIA	CC_IK86_FE_DNA_DIA	CC_IK106_FE_DNA_DIA	CC_IK107_FE_DNA_DIA	CC_IK108_FE_DNA_DIA	CC_IK110_FE_DNA_DIA	Sample_S24732_CC_IK5_FE_DNA_DIA	Sample_S24781_CC_IK10_FE_DNA_DIA	Sample_S24707_CC_IK13_FE_DNA_DIA	Sample_S24709_CC_IK17_FE_DNA_DIA	Sample_S24714_CC_IK22_FE_DNA_DIA	Sample_S24779_CC_IK27_FE_DNA_DIA	Sample_S24718_CC_IK28_FE_DNA_DIA	CC_IK33_FE_DNA_DIA	Sample_S24726_CC_IK40_FE_DNA_DIA	Sample_S24729_CC_IK45_FE_DNA_DIA	Sample_S24734_CC_IK52_FE_DNA_DIA	Sample_S24804_CC_IK54_FE_DNA_DIA	Sample_S24780_CC_IK55_FE_DNA_DIA	Sample_S24737_CC_IK57_FE_DNA_DIA	Sample_S24788_CC_IK65_FE_DNA_DIA	Sample_S24796_CC_IK67_FE_DNA_DIA	Sample_S24797_CC_IK68_FE_DNA_DIA	Sample_S24792_CC_IK72_FE_DNA_DIA	Sample_S24794_CC_IK75_FE_DNA_DIA	Sample_S25189_CC_IK76_FE_DNA_DIA	Sample_S24801_CC_IK80_FE_DNA_DIA	CC_IK81_FE_DNA_DIA	CC_IK82_FE_DNA_DIA	CC_IK103_FE_DNA_DIA	CC_IK111_FE_DNA_DIA	CC_IK112_FE_DNA_DIA	Sample_S24725_CC_IK4_FE_DNA_DIA	Sample_S24740_CC_IK7_FE_DNA_DIA	Sample_S24708_CC_IK15_FE_DNA_DIA	Sample_S24782_CC_IK30_FE_DNA_DIA	Sample_S24720_CC_IK32_FE_DNA_DIA	Sample_S24785_CC_IK62_FE_DNA_DIA	Sample_S24798_CC_IK69_FE_DNA_DIA	CC_IK93_FE_DNA_DIA	Sample_S24773_CC_IK3_FE_DNA_DIA	Sample_S24741_CC_IK9_FE_DNA_DIA	Sample_S24775_CC_IK34_FE_DNA_DIA	Sample_S24730_CC_IK47_FE_DNA_DIA	Sample_S24733_CC_IK51_FE_DNA_DIA	Sample_S24784_CC_IK61_FE_DNA_DIA	CC_IK89_FE_DNA_DIA	Sample_S25187_CC_IK1_FE_DNA_DIA	Sample_S24715_CC_IK23_FE_DNA_DIA	Sample_S24771_CC_IK26_FE_DNA_DIA	Sample_S24722_CC_IK36_FE_DNA_DIA	Sample_S24723_CC_IK38_FE_DNA_DIA	Sample_S24777_CC_IK42_FE_DNA_DIA	Sample_S24728_CC_IK43_FE_DNA_DIA	Sample_S24803_CC_IK44_FE_DNA_DIA	CC_IK50_FE_DNA_DIA	Sample_S24786_CC_IK63_FE_DNA_DIA	CC_IK92_FE_DNA_DIA	CC_IK96_FE_DNA_DIA	Sample_S24809_CC_IK77_FE_DNA_DIA	Sample_S24747_CC_P129_FE_DNA_DIA	Sample_S24952_CC_P144_FE_DNA_DIA
PROPFERM-PWY: superpathway of L-alanine fermentation (Stickland reaction)	7.48525e-05	0.0	8.43008e-05	6.61714e-05	0.0	0.0	0.0	0.0	0.00010929	0.0001288	0.0	1.31947e-05	0.0	2.4179e-05	0.0	0.0	0.0	7.9908e-05	0.0	3.36743e-05	0.0	0.0	0.0	0.0	0.0	8.71617e-05	0.0	1.89889e-05	7.82659e-05	0.0	6.33648e-05	0.0	0.0	0.0	0.0	2.55265e-05	0.0	0.0	0.0	3.03259e-05	0.000159669	0.0	5.09122e-05	0.0	5.70412e-05	0.0	0.0	8.4107e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.000187255	0.0	0.00010538	9.12464e-05	0.0	0.0	3.73011e-05	0.0	0.0	4.23319e-05	0.0	0.0	8.34064e-05	0.0	5.19608e-05	0.0	9.90072e-05	0.0	0.0	0.000140312	0.0	8.85741e-05	0.0	0.0	0.000127899	0.0	0.0	0.0	0.0	0.0	6.03023e-05	0.0	0.0	0.0	0.0	2.72213e-05	8.15482e-05	4.86295e-05	3.00241e-05	0.0	0.0	0.0	0.0	0.0	6.94329e-05	0.0	0.0	0.0	7.21891e-05	8.80785e-05	0.0	0.0	0.0	4.17231e-05	1.03088e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.81931e-05	0.0	0.0	0.0	0.0	0.0	0.0
PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY: protocatechuate degradation II (ortho-cleavage pathway)	0.0	0.0	0.0	1.99317e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.34693e-05	0.0	0.0	3.02933e-05	0.0	3.98992e-05	6.06214e-05	5.35625e-05	0.0	0.0	0.0	0.00035489	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.38407e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.13282e-05	0.0	0.000144159	0.0	0.0	0.0	0.0	0.000717682	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.60926e-05	0.0	0.0	2.14483e-05	0.0	0.0	0.0	0.0	0.0	0.0	2.18742e-05	0.0	0.0	6.57828e-05	3.45702e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000196163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00014101	7.32896e-05	4.29156e-05	0.0	0.0	0.0	0.0	0.0	0.000240763	0.0	8.04961e-05
PRPP-PWY: superpathway of histidine, purine, and pyrimidine biosynthesis	0.0	0.0	0.00120914	0.000351395	0.000440173	0.0	0.00236242	0.0	0.0	0.0	0.0	0.0018736	0.000841035	0.0	0.000362769	0.0	0.000291811	0.00177492	0.000849793	0.0	0.000738026	0.0	0.00177052	0.0	0.0	0.00131473	0.0016822	0.00212756	0.00142391	0.00198994	0.000144176	0.0	0.0	0.0	0.000157466	0.00170768	0.0	0.0	0.00112022	0.000304172	0.000377113	0.0	0.0	0.0	0.0	0.0	0.0	0.00213327	0.000448828	0.00123585	0.000473485	0.0	0.0	0.0	0.0	0.0	5.56092e-05	0.0	0.0	0.0	0.000700161	0.0001759649999999	0.0	0.000994247	0.000310739	0.000318896	0.00027239	0.0	0.000434583	0.00219107	0.00100276	0.0	0.0	0.0	0.0	0.000450588	0.0	0.0	0.000714501	0.000479376	0.0	0.0	0.0	0.000300398	0.0	0.000199305	0.000719647	0.000522299	0.0	0.0	0.000442966	0.00177897	0.000332143	0.0	0.000412873	0.0	0.0	0.00117885	0.00031091	0.0	0.000592292	0.0	0.000634897	0.0	0.00151286	0.0	0.0	0.0	0.000579945	0.000161223	0.000141765	0.0	0.0	0.00178684	0.0	0.000375703	0.0	0.0	0.0	0.000350465	0.000575072	0.00265356	0.0	0.00105444
PWY-101: photosynthesis light reactions	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.84231e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.55213e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-1042: glycolysis IV	0.0134995	0.0130039	0.0164754	0.00855689	0.0122553	0.00882925	0.00758376	0.0101303	0.0123808	0.0103126	0.0128516	0.00999429	0.00929581	0.0148697	0.011693	0.0151585	0.0178793	0.00967711	0.00942746	0.00996369	0.0105805	0.0127616	0.0083278	0.0155868	0.0124728	0.0114816	0.00959574	0.00854703	0.00952438	0.00739074	0.0119299	0.0152934	0.013029	0.0129278	0.0191553	0.00797569	0.0156454	0.0195142	0.0131418	0.010482	0.0116369	0.0151896	0.00903523	0.0152202	0.0124241	0.0115629	0.0180054	0.00887609	0.0115664	0.0108831	0.0120564	0.0104187	0.011308	0.0110157	0.0142434	0.0104469	0.0133805	0.0118801	0.012807	0.0114424	0.0114114	0.0126523	0.0105124	0.010922	0.0135844	0.00984546	0.0108671	0.0104091	0.0118708	0.00611888	0.0101675	0.0122225	0.012054	0.0118508	0.0138927	0.0108423	0.0131989	0.0157121	0.0114702	0.0100267	0.0128959	0.0120786	0.0146111	0.0172138	0.0124331	0.0149611	0.0113007	0.0150399	0.0175291	0.0123491	0.0127602	0.00662279	0.0101937	0.0137958	0.0144347	0.0101582	0.0114678	0.010155	0.0116844	0.0108719	0.0152623	0.0126414	0.00847144	0.0190015	0.0132841	0.0190819	0.0127432	0.0114536	0.0107083	0.0087425	0.00872664	0.0134958	0.0143322	0.0149271	0.0117562	0.0140713	0.0169005	0.0096526	0.0117604	0.0106464	0.00973554	0.00914246	0.0131269	0.0113461
PWY-1269: CMP-3-deoxy-D-manno-octulosonate biosynthesis	0.00148483	0.00212644	0.00705635	0.00417203	0.00183171	0.00220362	0.00366212	0.00161095	0.00251995	0.00251704	0.0015632	0.00364727	0.00229321	0.00412107	0.00170187	0.00251936	0.00493057	0.00139629	0.00358711	0.00451494	0.00110579	0.00249883	0.00285739	0.00325024	0.00305179	0.00403968	0.00417659	0.00389008	0.00326037	0.00287537	0.00263562	0.00319037	0.00175331	0.00194058	0.00680997	0.00325368	0.00140219	0.00679121	0.00497644	0.000884642	0.00297778	0.00479965	0.00270089	0.00127582	0.00270547	0.00296013	0.00584024	0.00259343	0.00291807	0.00226748	0.00206681	0.00325914	0.00317333	0.00224805	0.00248892	0.00154974	0.000900653	0.00270898	0.00168111	0.00251633	0.00271058	0.00228514	0.00319272	0.00282582	0.00131323	0.00310337	0.00277719	0.00418034	0.00235036	0.00404058	0.00247454	0.001317	0.00375531	0.00239312	0.000977536	0.00138917	0.00106281	0.00391231	0.00281438	0.00178582	0.00399479	0.00253833	0.00313285	0.00511429	0.0028326	0.00374476	0.00237897	0.00446914	0.00458136	0.00242268	0.00124594	0.0028411	0.00393117	0.00277292	0.00259145	0.00430866	0.00365699	0.00218024	0.00211515	0.00132227	0.00432886	0.00521692	0.00479664	0.00559565	0.00525305	0.00802196	0.00237789	0.00209083	0.00237557	0.00329009	0.0045664	0.00201439	0.00226837	0.00447188	0.00329976	0.00410898	0.00442292	0.00201115	0.00167857	0.00229707	0.0036127	0.00348562	0.00279732	0.00457784
PWY-1861: formaldehyde assimilation II (assimilatory RuMP Cycle)	0.000568873	0.000636428	4.79141e-05	0.000426774	0.0	0.000382367	6.99874e-05	0.00138298	0.000385757	0.000442924	0.000812083	0.00102217	0.000492711	0.000216906	0.000728523	0.000245936	0.0	0.00231125	0.00201255	0.00268276	0.00209399	0.0008173	0.00100912	0.000315684	0.000299984	0.000848573	0.0016956	0.000200157	0.000806727	0.00129343	0.000384496	0.000543897	0.00102913	0.000217937	3.70215e-05	0.000166382	0.000666623	8.8477e-05	5.88145e-05	0.000328794	0.000279385	0.0	0.000134826	0.000150985	0.000722534	0.000629403	0.0	0.000311564	9.09611e-05	0.000972311	0.00339921	0.00286321	0.000861456	0.000952892	0.00108616	0.0	6.53949e-05	0.00154359	0.0002957	0.000321495	0.00050262	0.0007267	0.000730098	0.00104088	0.000392315	0.000559909	0.00062214	0.000288672	0.00100709	0.0002444	0.000307511	0.000930497	0.000286041	0.00189569	0.000166551	0.000852201	0.000458014	0.000941163	0.0016125	0.000824557	0.0	0.000594524	0.000683622	0.00110951	0.000802479	0.00086225	0.000554062	6.91103e-05	0.00029551	8.4201e-05	0.00216511	0.000223926	0.00176756	9.96791e-05	0.000725059	0.000447139	7.10288e-05	0.000331404	0.000696922	0.000652609	0.000230941	0.000168083	0.000773943	0.000880815	4.81751e-05	0.000292932	0.000216194	0.000217398	0.000644446	0.00055323	0.000101491	0.000469029	0.000555201	6.90252e-05	0.00010989	0.000871649	0.000451206	0.000609758	0.000875514	0.000751215	0.000298521	0.00139855	0.000386934	0.000841847
PWY-2221: Entner-Doudoroff pathway III (semi-phosphorylative)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5565e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010432	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.69358e-05	2.4977e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-241: C4 photosynthetic carbon assimilation cycle, NADP-ME type	0.0	0.00174743	0.00110803	0.000578967	0.000765714	0.00100594	0.00297966	0.00062638	0.000518844	0.000925082	0.000135325	0.00232212	0.00128999	7.29285e-05	0.00310735	0.00103522	0.000304299	0.00167728	0.00123048	0.00340838	0.000750686	0.000966347	0.00297335	0.000537075	0.000609237	0.00251381	0.00221135	0.00257137	0.00174925	0.00296825	0.00130344	0.00184202	0.00076386	0.00030572	0.000326451	0.00256366	4.99181e-05	0.00115102	0.00219709	0.000948224	0.000519902	0.00106253	0.00137913	0.000265687	0.0	0.00110681	0.0	0.00249939	0.00045233	0.00128304	0.000291258	0.00260094	0.000566585	0.000950756	8.25905e-05	0.000157762	0.00021099	0.00243674	0.00016172	0.00386185	0.00165263	0.00051167	0.000809287	0.00151433	0.000921876	0.000389507	0.00130586	0.000800257	0.00135511	0.00312857	0.00259922	0.0015293	0.00132359	0.00269062	0.00198793	0.00135989	9.07744e-05	0.000539768	0.00159547	0.000599352	0.000448704	0.00154779	0.000271035	0.000735818	0.00227612	0.000161645	0.00139532	0.000730239	5.24461e-05	0.00111135	0.00219352	0.00295883	0.000493391	0.000538297	0.00149634	0.000325553	0.000679591	0.00185315	0.00117467	0.00175268	0.000466829	4.86975e-05	0.000814985	0.000172591	0.00231276	0.000782993	0.000779985	0.000375544	0.00125337	0.00216794	0.000929797	0.00267744	0.000172609	0.00228331	0.00087237	0.00184086	0.000785083	0.00245119	0.000805174	0.00202523	0.00095214	0.00206334	0.000273897	0.00192815
PWY-2941: L-lysine biosynthesis II	0.00216382	0.00162016	0.00146871	0.00220365	0.00212357	0.00392496	0.00162174	0.00233592	0.00331117	0.00580133	0.00120325	0.00198102	0.00361371	0.00213069	0.00250677	0.00372182	0.00152496	0.00142198	0.00437664	0.00184288	0.00719682	0.00370379	0.000872513	0.00200562	0.00423989	0.00140843	0.000931507	0.000872343	0.00326156	0.000922017	0.00240947	0.0028653	0.00299854	0.00228953	0.00153553	0.00254802	0.000733022	0.00134612	0.000669168	0.0039274	0.00372242	0.00490469	0.00650331	0.00194918	0.00539669	0.00358629	0.00166905	0.00158888	0.00177075	0.00191464	0.00422943	0.0023694	0.00124567	0.00356089	0.00188941	0.002289	0.00151113	0.00270551	0.00415373	0.00150076	0.00487035	0.00385482	0.00607303	0.00351677	0.00132879	0.00627429	0.00666387	0.00380616	0.00260406	0.00343768	0.00560613	0.00255363	0.00200047	0.00317906	0.00232011	0.00338857	0.000955127	0.00230124	0.00167483	0.00338442	0.00293173	0.00257993	0.00275032	0.00237294	0.00192392	0.00530127	0.00531198	0.00195375	0.00283275	0.00346973	0.00256304	0.0021538	0.00397515	0.00161106	0.00178714	0.00161569	0.00189969	0.00105357	0.00534021	0.00406153	0.00190893	0.00128005	0.00357284	0.00180711	0.00145911	0.00192559	0.00115719	0.00256342	0.00357286	0.00371662	0.006722	0.00255242	0.0032576	0.000933697	0.00416952	0.00218873	0.00105671	0.00413981	0.00283844	0.00436441	0.00503149	0.00204577	0.00190459	0.0011561
PWY-2942: L-lysine biosynthesis III	0.00988674	0.00981315	0.0106951	0.00850828	0.00827614	0.0114558	0.00457917	0.00952597	0.00894384	0.00880367	0.0103157	0.00606349	0.00831467	0.00845311	0.00867152	0.009948	0.0100331	0.00596456	0.00852924	0.00990256	0.00934079	0.00833749	0.00590229	0.00879974	0.00859023	0.00637609	0.00595888	0.00568757	0.007441	0.00608814	0.00789671	0.00951637	0.00971085	0.00850547	0.0105208	0.00608087	0.00824249	0.0117406	0.0073905	0.00790959	0.00824351	0.00957331	0.0103693	0.0078868	0.00938839	0.00841471	0.0106732	0.00631146	0.00885514	0.00682941	0.00829732	0.00902927	0.00848882	0.00920273	0.00905879	0.00994452	0.00914556	0.00964515	0.00895725	0.00872978	0.00817412	0.00841032	0.00879612	0.00737818	0.00708034	0.00763098	0.00967252	0.00880731	0.00885701	0.00624883	0.00682122	0.00850272	0.00916777	0.00812376	0.008529	0.00790717	0.00958834	0.00843131	0.00805937	0.00804273	0.011629	0.00928989	0.00951494	0.0101755	0.00870018	0.00985916	0.00835804	0.00774496	0.00983793	0.00825063	0.0103235	0.00546094	0.00860893	0.00885208	0.00896624	0.0100407	0.00958514	0.00727099	0.00916695	0.00993857	0.00793444	0.0100393	0.00791874	0.0112109	0.00779634	0.0124345	0.00928201	0.0083747	0.00868312	0.00772933	0.0105414	0.010236	0.00931999	0.00811898	0.00899291	0.00814678	0.0094695	0.0101842	0.00861348	0.0073227	0.00764376	0.00621976	0.00864097	0.00884113
PWY-3001: superpathway of L-isoleucine biosynthesis I	0.00657136	0.0065067	0.00619644	0.00611498	0.00629259	0.00737881	0.00497259	0.00661517	0.00704149	0.00690188	0.00609387	0.00603741	0.0061031	0.00690528	0.00796497	0.00668568	0.00651222	0.00488752	0.00574507	0.00763935	0.00434402	0.00716597	0.00538938	0.00790225	0.00562317	0.00608626	0.00587101	0.00558444	0.00605408	0.00527622	0.00748283	0.00811659	0.00682925	0.00669776	0.00621015	0.00552618	0.00764188	0.00629803	0.0059428	0.00629628	0.00614644	0.00615455	0.00675257	0.00643436	0.00730066	0.0070122	0.00584511	0.00540732	0.00569123	0.00595847	0.00584357	0.00721548	0.00729643	0.0072087	0.00735285	0.00667475	0.00695183	0.0079594	0.00713588	0.00832094	0.00702235	0.00627859	0.00763558	0.00686616	0.00605358	0.00581811	0.00763579	0.00664799	0.00720842	0.00503651	0.00681569	0.00756919	0.0069582	0.00791318	0.00718991	0.00700158	0.00644385	0.00662502	0.00627926	0.00594622	0.00615412	0.00725252	0.00698027	0.00676662	0.00790509	0.00658664	0.00734812	0.00746435	0.00707957	0.00566952	0.00652254	0.00525461	0.00458143	0.0061305	0.0061693	0.00664531	0.00768342	0.00520878	0.00696115	0.00603435	0.00726529	0.0060856	0.00594837	0.00701793	0.00572407	0.00622733	0.00554224	0.0070301	0.00673537	0.00660004	0.00602768	0.0063333	0.00652514	0.00641474	0.00690511	0.00768868	0.00669244	0.0077966	0.00679282	0.00736857	0.00647872	0.00470603	0.00665609	0.00548055
PWY-3781: aerobic respiration I (cytochrome c)	0.0	0.0	0.0	0.0	0.0	0.0	7.68345e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.33444e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.54518e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.69525e-06	0.0	0.0	5.15917e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-3801: sucrose degradation II (sucrose synthase)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000126253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000503662	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.84714e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000154731	0.0	0.0	0.0	0.0	0.000521148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.43754e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000277349	0.00031458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000131201	0.000240835	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000145099	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-3841: folate transformations II (plants)	0.0103943	0.0120756	0.0119712	0.0103172	0.0100387	0.0144429	0.00433277	0.0116669	0.0109869	0.00929465	0.0190146	0.00673256	0.0105109	0.0115013	0.00990653	0.0116056	0.012114	0.00630367	0.00803578	0.0103915	0.00957158	0.00943973	0.00677462	0.0103381	0.0115795	0.00757536	0.00657092	0.00703356	0.00804958	0.00658904	0.00906236	0.0112125	0.0138025	0.0107867	0.0120736	0.00651152	0.0129418	0.0118921	0.0077075	0.0099685	0.00985246	0.0101854	0.0105018	0.0114284	0.0124526	0.0104897	0.0125523	0.00714122	0.0101346	0.0089525	0.0102785	0.0102157	0.00960972	0.00975194	0.0138548	0.0109621	0.0117823	0.00997981	0.0108553	0.00897038	0.00892376	0.00973212	0.0100249	0.00770717	0.0107402	0.00965114	0.0105712	0.00982754	0.0106765	0.00559584	0.00775389	0.0106642	0.0106947	0.00840781	0.0129263	0.00816337	0.0118885	0.0103091	0.00980871	0.0108686	0.0146079	0.0107086	0.0105455	0.0101924	0.0106706	0.0100341	0.0095055	0.00931102	0.0112761	0.00896073	0.0102476	0.0047038	0.00899047	0.0123589	0.0115455	0.0104106	0.0116703	0.00710807	0.0110613	0.0147288	0.00902265	0.0129626	0.00942263	0.0109686	0.00815683	0.0117679	0.0114825	0.00965325	0.00987523	0.00919367	0.0104455	0.011354	0.0120058	0.00930961	0.0105466	0.00994968	0.0114741	0.00999941	0.0099476	0.00862317	0.00855864	0.0059714	0.0103767	0.00838726
